entity,code,year,mental_disorder,prevalence
Southeast Asia,,1991.0,bipolar,0.530667
Southeast Asia,,1992.0,bipolar,0.531004
Southeast Asia,,1993.0,bipolar,0.531349
Southeast Asia,,1994.0,bipolar,0.531693
Southeast Asia,,1995.0,bipolar,0.532013
Southeast Asia,,1996.0,bipolar,0.532363
Southeast Asia,,1997.0,bipolar,0.5328
Southeast Asia,,1998.0,bipolar,0.533289
Southeast Asia,,1999.0,bipolar,0.533796
Southeast Asia,,2000.0,bipolar,0.534259
Southeast Asia,,2001.0,bipolar,0.534821
Southeast Asia,,2002.0,bipolar,0.535597
Southeast Asia,,2003.0,bipolar,0.536456
Southeast Asia,,2004.0,bipolar,0.537245
Southeast Asia,,2005.0,bipolar,0.537765
Southeast Asia,,2006.0,bipolar,0.538053
Southeast Asia,,2007.0,bipolar,0.538299
Southeast Asia,,2008.0,bipolar,0.538515
Southeast Asia,,2009.0,bipolar,0.538718
Southeast Asia,,2010.0,bipolar,0.53891
Southeast Asia,,2011.0,bipolar,0.539135
Southeast Asia,,2012.0,bipolar,0.539398
Southeast Asia,,2013.0,bipolar,0.5397
Southeast Asia,,2014.0,bipolar,0.540038
Southeast Asia,,2015.0,bipolar,0.540419
Southeast Asia,,2016.0,bipolar,0.540837
Southeast Asia,,2017.0,bipolar,0.541305
Thailand,THA,1990.0,bipolar,0.529949
Thailand,THA,1991.0,bipolar,0.530608
Thailand,THA,1992.0,bipolar,0.531299
Thailand,THA,1993.0,bipolar,0.531985
Thailand,THA,1994.0,bipolar,0.532633
Thailand,THA,1995.0,bipolar,0.533173
Thailand,THA,1996.0,bipolar,0.533727
Thailand,THA,1997.0,bipolar,0.534417
Thailand,THA,1998.0,bipolar,0.535165
Thailand,THA,1999.0,bipolar,0.535922
Thailand,THA,2000.0,bipolar,0.536609
Thailand,THA,2001.0,bipolar,0.537351
Thailand,THA,2002.0,bipolar,0.538244
Thailand,THA,2003.0,bipolar,0.539146
Thailand,THA,2004.0,bipolar,0.539885
Thailand,THA,2005.0,bipolar,0.54028
Thailand,THA,2006.0,bipolar,0.540412
Thailand,THA,2007.0,bipolar,0.540496
Thailand,THA,2008.0,bipolar,0.540553
Thailand,THA,2009.0,bipolar,0.540633
Thailand,THA,2010.0,bipolar,0.540729
Thailand,THA,2011.0,bipolar,0.540908
Thailand,THA,2012.0,bipolar,0.54113
Thailand,THA,2013.0,bipolar,0.541419
Thailand,THA,2014.0,bipolar,0.54175
Thailand,THA,2015.0,bipolar,0.542135
Thailand,THA,2016.0,bipolar,0.54256
Thailand,THA,2017.0,bipolar,0.543035
Timor,TLS,2002.0,bipolar,0.498887
Timor,TLS,2003.0,bipolar,0.499327
Timor,TLS,2004.0,bipolar,0.49971
Timor,TLS,2005.0,bipolar,0.49997
Timor,TLS,2006.0,bipolar,0.500201
Timor,TLS,2007.0,bipolar,0.500532
Timor,TLS,2008.0,bipolar,0.500906
Timor,TLS,2009.0,bipolar,0.501275
Timor,TLS,2010.0,bipolar,0.501557
Timor,TLS,2011.0,bipolar,0.501772
Timor,TLS,2012.0,bipolar,0.501983
Timor,TLS,2013.0,bipolar,0.502181
Timor,TLS,2014.0,bipolar,0.502373
Timor,TLS,2015.0,bipolar,0.502556
Timor,TLS,2016.0,bipolar,0.502713
Timor,TLS,2017.0,bipolar,0.502839
World,OWID_WRL,1990.0,bipolar,0.585743
World,OWID_WRL,1991.0,bipolar,0.58599
World,OWID_WRL,1992.0,bipolar,0.586309
World,OWID_WRL,1993.0,bipolar,0.586637
World,OWID_WRL,1994.0,bipolar,0.58693
World,OWID_WRL,1995.0,bipolar,0.587206
World,OWID_WRL,1996.0,bipolar,0.58744
World,OWID_WRL,1997.0,bipolar,0.587637
World,OWID_WRL,1998.0,bipolar,0.587752
World,OWID_WRL,1999.0,bipolar,0.587791
World,OWID_WRL,2000.0,bipolar,0.587828
World,OWID_WRL,2001.0,bipolar,0.587877
World,OWID_WRL,2002.0,bipolar,0.58799
World,OWID_WRL,2003.0,bipolar,0.588218
World,OWID_WRL,2004.0,bipolar,0.588534
World,OWID_WRL,2005.0,bipolar,0.588873
World,OWID_WRL,2006.0,bipolar,0.589322
World,OWID_WRL,2007.0,bipolar,0.589987
World,OWID_WRL,2008.0,bipolar,0.59077
World,OWID_WRL,2009.0,bipolar,0.591622
World,OWID_WRL,2010.0,bipolar,0.592331
World,OWID_WRL,2011.0,bipolar,0.59301
World,OWID_WRL,2012.0,bipolar,0.593757
World,OWID_WRL,2013.0,bipolar,0.594552
World,OWID_WRL,2014.0,bipolar,0.595386
World,OWID_WRL,2015.0,bipolar,0.596222
World,OWID_WRL,2016.0,bipolar,0.59714
World,OWID_WRL,2017.0,bipolar,0.598083
Brunei,BRN,1990.0,eating_disorder,0.550731
Brunei,BRN,1991.0,eating_disorder,0.54801
Brunei,BRN,1992.0,eating_disorder,0.545544
Brunei,BRN,1993.0,eating_disorder,0.543644
Brunei,BRN,1994.0,eating_disorder,0.542626
Brunei,BRN,1995.0,eating_disorder,0.542036
Brunei,BRN,1996.0,eating_disorder,0.541901
Brunei,BRN,1997.0,eating_disorder,0.541767
Brunei,BRN,1998.0,eating_disorder,0.542123
Brunei,BRN,1999.0,eating_disorder,0.541672
Brunei,BRN,2000.0,eating_disorder,0.542542
Brunei,BRN,2001.0,eating_disorder,0.542975
Brunei,BRN,2002.0,eating_disorder,0.542619
Brunei,BRN,2003.0,eating_disorder,0.542969
Brunei,BRN,2004.0,eating_disorder,0.542664
Brunei,BRN,2005.0,eating_disorder,0.542958
Brunei,BRN,2006.0,eating_disorder,0.544084
Brunei,BRN,2007.0,eating_disorder,0.546872
Brunei,BRN,2008.0,eating_disorder,0.550064
Brunei,BRN,2009.0,eating_disorder,0.552229
Brunei,BRN,2010.0,eating_disorder,0.553168
Brunei,BRN,2011.0,eating_disorder,0.552189
Brunei,BRN,2012.0,eating_disorder,0.550698
Brunei,BRN,2013.0,eating_disorder,0.549248
Brunei,BRN,2014.0,eating_disorder,0.546639
Brunei,BRN,2015.0,eating_disorder,0.543985
Brunei,BRN,2016.0,eating_disorder,0.540722
Brunei,BRN,2017.0,eating_disorder,0.536252
Cambodia,KHM,1990.0,eating_disorder,0.07706
Cambodia,KHM,1991.0,eating_disorder,0.077636
Cambodia,KHM,1992.0,eating_disorder,0.077707
Cambodia,KHM,1993.0,eating_disorder,0.078039
Cambodia,KHM,1994.0,eating_disorder,0.078468
Cambodia,KHM,1995.0,eating_disorder,0.078671
Cambodia,KHM,1996.0,eating_disorder,0.079168
Cambodia,KHM,1997.0,eating_disorder,0.079724
Cambodia,KHM,1998.0,eating_disorder,0.080177
Cambodia,KHM,1999.0,eating_disorder,0.080465
Cambodia,KHM,2000.0,eating_disorder,0.081481
Cambodia,KHM,2001.0,eating_disorder,0.082271
Cambodia,KHM,2002.0,eating_disorder,0.08381
Cambodia,KHM,2003.0,eating_disorder,0.085438
Cambodia,KHM,2004.0,eating_disorder,0.086747
Cambodia,KHM,2005.0,eating_disorder,0.088384
Cambodia,KHM,2006.0,eating_disorder,0.089996
Cambodia,KHM,2007.0,eating_disorder,0.091899
Cambodia,KHM,2008.0,eating_disorder,0.093569
Cambodia,KHM,2009.0,eating_disorder,0.095379
Cambodia,KHM,2010.0,eating_disorder,0.097041
Cambodia,KHM,2011.0,eating_disorder,0.098796
Cambodia,KHM,2012.0,eating_disorder,0.100316
Cambodia,KHM,2013.0,eating_disorder,0.101933
Cambodia,KHM,2014.0,eating_disorder,0.103741
Cambodia,KHM,2015.0,eating_disorder,0.105162
Cambodia,KHM,2016.0,eating_disorder,0.106761
Cambodia,KHM,2017.0,eating_disorder,0.108379
Indonesia,IDN,1990.0,eating_disorder,0.106652
Indonesia,IDN,1991.0,eating_disorder,0.108525
Indonesia,IDN,1992.0,eating_disorder,0.110207
Indonesia,IDN,1993.0,eating_disorder,0.111817
Indonesia,IDN,1994.0,eating_disorder,0.113306
Indonesia,IDN,1995.0,eating_disorder,0.114565
Indonesia,IDN,1996.0,eating_disorder,0.115784
Indonesia,IDN,1997.0,eating_disorder,0.116944
Indonesia,IDN,1998.0,eating_disorder,0.118111
Indonesia,IDN,1999.0,eating_disorder,0.11908
Indonesia,IDN,2000.0,eating_disorder,0.119849
Indonesia,IDN,2001.0,eating_disorder,0.120529
Indonesia,IDN,2002.0,eating_disorder,0.121129
Indonesia,IDN,2003.0,eating_disorder,0.121749
Indonesia,IDN,2004.0,eating_disorder,0.122269
Indonesia,IDN,2005.0,eating_disorder,0.122975
Indonesia,IDN,2006.0,eating_disorder,0.123953
Indonesia,IDN,2007.0,eating_disorder,0.125266
Indonesia,IDN,2008.0,eating_disorder,0.126898
Indonesia,IDN,2009.0,eating_disorder,0.128568
Indonesia,IDN,2010.0,eating_disorder,0.130405
Indonesia,IDN,2011.0,eating_disorder,0.132299
Indonesia,IDN,2012.0,eating_disorder,0.134503
Indonesia,IDN,2013.0,eating_disorder,0.136988
Indonesia,IDN,2014.0,eating_disorder,0.139724
Indonesia,IDN,2015.0,eating_disorder,0.142546
Indonesia,IDN,2016.0,eating_disorder,0.145616
Indonesia,IDN,2017.0,eating_disorder,0.148782
Laos,LAO,1990.0,eating_disorder,0.087114
Laos,LAO,1991.0,eating_disorder,0.087417
Laos,LAO,1992.0,eating_disorder,0.08786
Laos,LAO,1993.0,eating_disorder,0.08835
Laos,LAO,1994.0,eating_disorder,0.089243
Laos,LAO,1995.0,eating_disorder,0.089861
Laos,LAO,1996.0,eating_disorder,0.090591
Laos,LAO,1997.0,eating_disorder,0.091361
Laos,LAO,1998.0,eating_disorder,0.092378
Laos,LAO,1999.0,eating_disorder,0.093464
Laos,LAO,2000.0,eating_disorder,0.094553
Laos,LAO,2001.0,eating_disorder,0.095742
Laos,LAO,2002.0,eating_disorder,0.096609
Laos,LAO,2003.0,eating_disorder,0.09815
Laos,LAO,2004.0,eating_disorder,0.099521
Laos,LAO,2005.0,eating_disorder,0.100532
Laos,LAO,2006.0,eating_disorder,0.102275
Laos,LAO,2007.0,eating_disorder,0.103945
Laos,LAO,2008.0,eating_disorder,0.105734
Laos,LAO,2009.0,eating_disorder,0.107749
Laos,LAO,2010.0,eating_disorder,0.109775
Laos,LAO,2011.0,eating_disorder,0.111887
Laos,LAO,2012.0,eating_disorder,0.11412
Laos,LAO,2013.0,eating_disorder,0.116619
Laos,LAO,2014.0,eating_disorder,0.119333
Laos,LAO,2015.0,eating_disorder,0.122156
Laos,LAO,2016.0,eating_disorder,0.125113
Laos,LAO,2017.0,eating_disorder,0.128172
Malaysia,MYS,1990.0,eating_disorder,0.143967
Malaysia,MYS,1991.0,eating_disorder,0.146549
Malaysia,MYS,1992.0,eating_disorder,0.148567
Malaysia,MYS,1993.0,eating_disorder,0.150885
Malaysia,MYS,1994.0,eating_disorder,0.153033
Malaysia,MYS,1995.0,eating_disorder,0.155561
Malaysia,MYS,1996.0,eating_disorder,0.157979
Malaysia,MYS,1997.0,eating_disorder,0.161533
Malaysia,MYS,1998.0,eating_disorder,0.164445
Malaysia,MYS,1999.0,eating_disorder,0.167011
Malaysia,MYS,2000.0,eating_disorder,0.169604
Malaysia,MYS,2001.0,eating_disorder,0.171433
Malaysia,MYS,2002.0,eating_disorder,0.173065
Malaysia,MYS,2003.0,eating_disorder,0.174713
Malaysia,MYS,2004.0,eating_disorder,0.176638
Malaysia,MYS,2005.0,eating_disorder,0.177808
Malaysia,MYS,2006.0,eating_disorder,0.179558
Malaysia,MYS,2007.0,eating_disorder,0.181507
Malaysia,MYS,2008.0,eating_disorder,0.183555
Malaysia,MYS,2009.0,eating_disorder,0.185006
Malaysia,MYS,2010.0,eating_disorder,0.186795
Malaysia,MYS,2011.0,eating_disorder,0.188448
Malaysia,MYS,2012.0,eating_disorder,0.190473
Malaysia,MYS,2013.0,eating_disorder,0.19244
Malaysia,MYS,2014.0,eating_disorder,0.194833
Malaysia,MYS,2015.0,eating_disorder,0.196888
Malaysia,MYS,2016.0,eating_disorder,0.199211
Malaysia,MYS,2017.0,eating_disorder,0.201462
Myanmar,MMR,1990.0,eating_disorder,0.074078
Myanmar,MMR,1991.0,eating_disorder,0.073908
Myanmar,MMR,1992.0,eating_disorder,0.07408
Myanmar,MMR,1993.0,eating_disorder,0.074227
Myanmar,MMR,1994.0,eating_disorder,0.074309
Myanmar,MMR,1995.0,eating_disorder,0.074512
Myanmar,MMR,1996.0,eating_disorder,0.074814
Myanmar,MMR,1997.0,eating_disorder,0.075694
Myanmar,MMR,1998.0,eating_disorder,0.07672
Myanmar,MMR,1999.0,eating_disorder,0.078133
Myanmar,MMR,2000.0,eating_disorder,0.079458
Myanmar,MMR,2001.0,eating_disorder,0.081153
Myanmar,MMR,2002.0,eating_disorder,0.082901
Myanmar,MMR,2003.0,eating_disorder,0.085543
Myanmar,MMR,2004.0,eating_disorder,0.088354
Myanmar,MMR,2005.0,eating_disorder,0.090669
Myanmar,MMR,2006.0,eating_disorder,0.093437
Myanmar,MMR,2007.0,eating_disorder,0.096383
Myanmar,MMR,2008.0,eating_disorder,0.099571
Myanmar,MMR,2009.0,eating_disorder,0.102574
